cid,id
4911.0,744
9924495.0,745
104865.0,746
6918493.0,747
89594.0,748
53486179.0,749
16158208.0,750
16760285.0,751
4194514.0,752
121586.0,753
68740.0,753
23663991.0,754
60342.0,755
53232.0,756
23663992.0,757
5282451.0,758
16760425.0,759
5282455.0,760
16759173.0,761
60822.0,762
54454.0,763
2161.0,764
3182.0,765
449193.0,766
2153.0,767
23663537.0,768
441345.0,769
3354.0,769
9433.0,770
5352062.0,771
57515973.0,771
3036505.0,776
3032325.0,777
9046.0,778
104741.0,779
17756771.0,779
3005572.0,780
448812.0,782
60946.0,783
4594.0,784
9578005.0,785
130564.0,786
14720269.0,787
23684923.0,788
3883.0,789
23674541.0,790
171359947.0,786
3295.0,791
5359390.0,794
5360515.0,795
9953630.0,796
21155870.0,797
5485201.0,798
5360733.0,799
5311304.0,799
5464092.0,800
5284596.0,800
134156377.0,801
36314.0,803
148123.0,804
148124.0,804
17755248.0,805
9854073.0,806
6167.0,807
2833.0,807
6445540.0,808
249332.0,809
16051941.0,810
5388983.0,811
46908927.0,814
2585.0,815
9827459.0,816
656677.0,817
40127.0,818
5807.0,819
155434.0,820
64150.0,821
181458.0,822
3331.0,823
15851.0,824
135413494.0,825
208902.0,826
11236066.0,827
6918081.0,828
114869.0,829
20179.0,830
17276.0,831
71401.0,832
2803.0,833
51763.0,834
38853.0,835
5702062.0,836
164739.0,837
47812.0,838
118984456.0,839
44630434.0,840
71764.0,841
62978.0,842
6081.0,843
6419984.0,844
18340.0,845
5284443.0,846
68546.0,847
5362376.0,848
63016.0,849
23690315.0,850
1983.0,851
156391.0,852
23681059.0,853
114753.0,854
5018304.0,855
64747.0,856
3059.0,857
3672.0,850
151075.0,859
104811.0,860
23706216.0,861
2244.0,862
23665411.0,863
23667642.0,864
3715.0,865
11954316.0,866
3394.0,867
84003.0,868
1548887.0,869
23674731.0,870
23694685.0,871
4044.0,872
9841440.0,873
4614.0,874
4781.0,875
54676228.0,876
5359.0,877
3825.0,878
36462.0,879
452548.0,880
4740.0,881
6241.0,882
2519.0,883
60961.0,884
4510.0,885
145068.0,886
27661.0,888
6883.0,889
5281078.0,890
446541.0,891
6441022.0,892
2723601.0,893
6917964.0,894
4201.0,895
55329.0,896
4826.0,896
11079.0,898
10648.0,899
91430.0,900
66259.0,901
5284441.0,903
61100.0,904
9373.0,905
3759.0,906
91885457.0,907
3476.0,908
3488.0,909
2727.0,910
23690448.0,911
3478.0,912
1989.0,913
5503.0,914
65981.0,915
5311309.0,916
5505.0,917
5546.0,918
68540.0,919
3657.0,921
119182.0,922
60749.0,923
30751.0,924
61635.0,925
6450551.0,926
153994.0,927
3784.0,928
62920.0,929
219025.0,930
6435922.0,931
62969.0,932
4485.0,933
168918.0,934
60496.0,935
41114.0,936
4499.0,937
9952812.0,938
77991.0,939
2723754.0,940
13221.0,943
5849.0,944
441310.0,945
637568.0,946
23677961.0,947
23666110.0,948
8730.0,947
5920.0,949
23667619.0,950
23663870.0,951
2284.0,952
115355.0,953
441361.0,954
5281034.0,955
3397.0,956
4493.0,957
224004.0,958
2375.0,959
6010.0,960
13765.0,961
25249.0,962
5995.0,963
9416.0,964
9677.0,965
5878.0,966
441404.0,967
6013.0,968
6446.0,969
15951529.0,970
229455.0,971
135413539.0,972
2769.0,973
44482554.0,974
2083.0,975
171674.0,976
8699.0,977
123601.0,978
53241147.0,979
35329.0,980
56801.0,981
6603122.0,982
9827599.0,983
441334.0,984
134129839.0,985
9919001.0,986
441333.0,987
39859.0,988
23702.0,989
5791.0,990
91274.0,991
135413536.0,993
6918365.0,993
135564864.0,994
10182969.0,995
9875401.0,996
150311.0,997
3035194.0,998
2754.0,999
172293.0,1000
5665.0,1001
25151504.0,1003
11274333.0,1004
11556711.0,1016
387447.0,1017
57469.0,1018
12947.0,1019
5090.0,1020
2581.0,1021
54677470.0,1022
4409.0,1023
119607.0,1024
2662.0,1025
3308.0,1026
39860.0,1027
16078.0,1028
5280954.0,1029
32681.0,1029
5770.0,1030
8550.0,1031
6018.0,1032
115366.0,1033
65335.0,1034
9871419.0,1035
10158453.0,1036
10921.0,1041
27350.0,1042
62886.0,1043
6172.0,1044
60168.0,1045
5311398.0,1046
65332.0,1047
47320.0,1048
24244.0,1049
5281080.0,1050
5281042.0,1050
441351.0,1051
22475.0,1052
23422.0,16
39764.0,1053
3406.0,1054
4116.0,1055
42113.0,1056
3226.0,1057
5206.0,1058
3562.0,1059
3763.0,1060
10174505.0,1061
66124.0,1062
4020.0,1063
64765.0,1064
14219.0,1065
5280360.0,1066
5381.0,1067
444795.0,1068
5538.0,1068
82146.0,1069
449171.0,1070
5284513.0,1071
5282375.0,1072
3312.0,1072
28620.0,1073
441207.0,1074
2724385.0,1075
5284512.0,1076
3373.0,1077
167305.0,1078
2712.0,1079
9916.0,1080
3016.0,1081
969472.0,1082
4616.0,1083
4064.0,1084
2789.0,1085
2118.0,1086
5556.0,1087
2481.0,1088
2802.0,1089
3261.0,1090
8275.0,1091
23695352.0,1092
2479.0,1092
3487.0,1093
3958.0,1094
5281077.0,1095
4099.0,1096
23690443.0,1097
4162.0,1098
43032.0,1099
4890.0,1100
4909.0,1101
4943.0,1102
4999.0,1103
4737.0,1104
23676152.0,1105
14148199.0,1106
5391.0,1107
91980486.0,1108
12832575.0,1109
667484.0,1110
14434.0,1111
3393.0,1111
31640.0,1112
23677832.0,1113
13620391.0,1114
5719.0,1115
6918296.0,1116
9833407.0,1117
644076.0,1118
4912.0,1119
60699.0,1120
60700.0,1120
121396.0,1121
2265.0,1122
2724350.0,1123
667490.0,1123
11529527.0,1124
107969.0,1141
107970.0,1141
6253.0,1142
91725.0,1143
5486971.0,1144
3446.0,1145
9883933.0,1146
175804.0,1148
4753.0,1149
6420040.0,1150
441348.0,1151
21467.0,1152
5070.0,1153
102426.0,1154
8691.0,1155
94328.0,1156
3292.0,1157
30928.0,1158
68304.0,1159
656862.0,1160
4906.0,1161
23679632.0,1162
5795.0,1164
4060.0,1165
2554.0,1166
32169.0,1167
5411.0,1168
219078.0,1169
66070.0,1170
34632.0,1171
9796823.0,1172
66068.0,1173
517321.0,1174
11078.0,1175
129228.0,1176
34312.0,1177
1775.0,1162
92163.0,1178
56338.0,1179
52194.0,1180
3878.0,1181
3676.0,1182
16219577.0,1183
108173.0,1184
5734.0,1185
71412.0,1186
71486.0,1187
6852374.0,1188
5816.0,1189
71611.0,1190
24847757.0,1191
9377.0,1192
31100.0,1193
166589.0,1194
68727.0,1195
72287.0,1196
107882.0,1197
59227.0,1198
64648.0,1201
6839.0,1202
8280.0,1203
6476.0,1204
3291.0,1205
5576.0,1206
1727.0,1207
5742.0,1208
91499.0,1209
62819.0,587
15606394.0,1210
56843850.0,1211
11304743.0,1212
16004692.0,1213
24821094.0,1215
179344.0,1216
11519069.0,1217
154256.0,1218
44178220.0,1219
16048656.0,1220
6917778.0,345
3033.0,1221
126941.0,1222
11561674.0,1223
92974.0,1224
10220503.0,1225
65157.0,1226
6918638.0,1231
11711522.0,1232
24965990.0,1233
10077129.0,1234
11949646.0,1235
57379345.0,1236
11179459.0,1237
644077.0,1238
11625818.0,1239
145948323.0,1240
135476717.0,1242
56959086.0,1243
6451149.0,1247
3045381.0,1248
11237762.0,1249
11250029.0,1250
5330286.0,1251
44610678.0,1252
23725625.0,1254
23725423.0,1258
10260031.0,1259
16678941.0,1260
9811834.0,1261
11978813.0,1262
11545.0,1263
2247.0,1264
60662.0,1265
5282379.0,1266
25096.0,1267
656652.0,1268
24906252.0,1269
11982961.0,1270
12068809.0,1271
45138699.0,1272
25096873.0,1274
16203739.0,1276
9903778.0,1277
49831411.0,1279
71491931.0,1281
78357807.0,1282
56844015.0,1284
53239799.0,1287
9913767.0,1288
53465279.0,1289
5327686.0,1290
131633366.0,1291
118753639.0,1292
10138259.0,1293
9865554.0,1294
45375953.0,1295
5081913.0,1296
44155856.0,1298
5467732.0,1299
9912639.0,1300
86709174.0,1302
44137686.0,1304
99479.0,1305
59317190.0,1306
46893585.0,1307
16750192.0,1308
59251511.0,1309
49787490.0,1310
16734800.0,1311
5283820.0,1313
118374999.0,1314
10026128.0,1315
44454750.0,1316
73051463.0,1317
46871935.0,1318
9958278.0,1325
15981237.0,1326
6438384.0,1327
24963749.0,1328
44595079.0,1329
44467821.0,1330
72165228.0,1331
46207586.0,1332
46892373.0,1334
10437018.0,1335
45270897.0,1336
135413565.0,1337
24864821.0,1338
68947304.0,1339
11167112.0,1340
24856041.0,1341
10027278.0,1342
46834118.0,1343
53262401.0,1344
46869123.0,1345
67259771.0,1347
24765037.0,1348
9820526.0,1349
49830398.0,1350
11569967.0,1350
25134326.0,1352
24739943.0,1353
11409972.0,1354
24905401.0,1355
9893171.0,1357
135564570.0,1358
117875026.0,1359
124437.0,1360
16747683.0,1361
44137675.0,1362
11373432.0,1363
54761306.0,1364
25115967.0,1366
1760285.0,1367
11152667.0,1368
25262965.0,1369
52913813.0,1370
16666708.0,1371
135905473.0,1372
70817911.0,1373
71599640.0,1374
71611869.0,1375
89670174.0,1376
46207957.0,1377
6918508.0,1378
156422.0,1379
3025986.0,1380
58298318.0,1384
74892828.0,1385
16048643.0,1386
11751922.0,1387
56846693.0,1388
71721648.0,1389
10275001.0,1390
9936664.0,1391
9874913.0,1394
49779393.0,1395
16750271.0,1396
24756910.0,1397
54575456.0,1398
6420138.0,1399
54576299.0,1400
45378170.0,1402
25134692.0,1403
71727581.0,1404
71245288.0,1406
23582824.0,1407
46885626.0,1408
25167777.0,1409
46214930.0,1410
56949517.0,1411
15983966.0,1412
16725726.0,1414
54758501.0,1415
56644522.0,1416
9888590.0,1417
52920501.0,1418
54759275.0,1419
166625231.0,1420
71113742.0,1420
59142777.0,1421
11952856.0,1422
46911863.0,1423
25230468.0,1424
9549295.0,1425
11427553.0,1426
5329450.0,1427
44814409.0,1429
46188928.0,1431
9861871.0,1432
25118925.0,1433
44603533.0,1435
66646528.0,1436
71721540.0,1438
68026984.0,1439
67313626.0,1440
24748204.0,1442
16731225.0,1443
45142457.0,1444
58282870.0,1445
11478684.0,1446
11642049.0,1447
70798655.0,1448
25161177.0,1449
11712649.0,1450
166625215.0,1451
89808643.0,1452
49792852.0,1454
9884220.0,1456
54755438.0,1457
51039094.0,1458
9868037.0,1459
56947515.0,1460
49784945.0,1461
11998575.0,1462
9916391.0,1463
11236560.0,1464
135984730.0,1465
11713159.0,1466
11714580.0,1467
25227462.0,1468
51346455.0,1469
17754438.0,1470
78323835.0,1471
46191454.0,1472
6918403.0,1473
46947264.0,1474
52936034.0,1476
90116675.0,1478
54580957.0,1483
23648971.0,1484
6918852.0,1485
67763.0,1486
16719221.0,1488
58266779.0,1490
59239165.0,1491
57384863.0,1492
11285002.0,1494
5327067.0,1495
11548630.0,1496
3008319.0,1498
25182860.0,1500
135565159.0,1501
46239015.0,1505
10288822.0,1506
9865587.0,1507
66577114.0,1508
24795070.0,1509
24779724.0,1510
24995524.0,1511
9845566.0,1512
5289419.0,1513
6444692.0,1515
11620908.0,1516
24767976.0,1517
118980937.0,1518
24963252.0,1519
16124208.0,1520
53357478.0,1521
44247727.0,1522
71696703.0,1523
11239948.0,1524
16739650.0,1525
86707828.0,1526
25073775.0,1528
45375955.0,1529
46912230.0,1529
59472121.0,1530
3794.0,1531
56960363.0,1534
56960447.0,1534
57990770.0,1535
59757974.0,1536
56963011.0,1537
9810884.0,1539
6918394.0,1540
11248490.0,1543
11604525.0,1544
25070031.0,1545
6450822.0,1546
44187367.0,1547
45100669.0,1548
9834591.0,1549
44623998.0,1553
60164925.0,1554
9828471.0,1556
51049992.0,1557
53246986.0,1559
53466958.0,1561
77107498.0,1562
9860294.0,1563
108187.0,1565
24745335.0,1566
11572784.0,1567
11701939.0,1568
67029278.0,1569
11687907.0,1570
11561692.0,1571
6439091.0,1573
11270783.0,1574
16071896.0,1575
54591014.0,1577
71474171.0,1578
9914857.0,1579
73348450.0,1582
135398512.0,1583
15983184.0,1584
171359948.0,1585
68029831.0,1588
16007367.0,1589
11256560.0,1590
10176607.0,1592
23630026.0,1593
23649427.0,1594
25105689.0,1595
139266761.0,1598
16005981.0,1600
9930121.0,1601
11151363.0,1602
44158492.0,1604
44600763.0,1605
45268455.0,1606
66571003.0,1609
78320750.0,1610
25116064.0,1611
51039030.0,1612
71227359.0,1614
9926001.0,1618
3038472.0,1619
10047015.0,1620
156421.0,1621
17751090.0,1622
49853967.0,1628
16047027.0,1631
23642301.0,1632
9954033.0,1633
3034011.0,1635
118753642.0,1636
11395145.0,1637
9805950.0,1638
9863341.0,1639
58818984.0,1640
11750009.0,1641
11188409.0,1642
56941241.0,1643
46861578.0,1644
449459.0,1645
656954.0,1646
5388909.0,1646
10286159.0,1647
91469.0,1648
24873449.0,1650
9824013.0,1651
24744336.0,1652
42636651.0,1653
60150535.0,1655
6918548.0,1656
9806190.0,1657
5311505.0,1658
11532289.0,1660
135449333.0,1661
9909438.0,1661
9956726.0,1663
204109.0,1665
170364.0,1666
9888484.0,1667
11236126.0,1668
67599.0,1669
11678534.0,1670
10229498.0,1672
16145453.0,1672
9869229.0,1673
16719220.0,1674
12082259.0,1675
9867758.0,1676
10295295.0,1677
667528.0,1678
11998611.0,1679
6915835.0,1680
5289549.0,1681
5289547.0,1682
10672195.0,1683
118753633.0,1684
11396600.0,1684
10296883.0,1685
10297043.0,1686
9934283.0,1687
44177328.0,1688
25017411.0,1689
44181686.0,1690
68165256.0,1691
66906051.0,1692
42642648.0,1693
46883775.0,1694
10195250.0,1695
44187362.0,1696
57928403.0,1697
11338033.0,1698
135398495.0,1699
72435.0,1700
16659841.0,1701
24856436.0,1702
57430866.0,1703
68289010.0,1704
10127622.0,1705
11488320.0,1706
5330175.0,1707
45380979.0,1708
9808844.0,1709
44182295.0,1710
11977753.0,1711
57336745.0,1712
11978790.0,1712
11364421.0,1713
16654980.0,1715
10409068.0,1716
11349170.0,1717
24785538.0,1718
24794418.0,1719
136662662.0,1720
50922691.0,1721
11719003.0,1722
56649450.0,1723
6918316.0,1724
58298316.0,1725
10430360.0,1726
11597537.0,1727
6918454.0,1728
5745214.0,1729
9854289.0,1729
57335384.0,1730
10366136.0,1731
91824201.0,1732
132494168.0,1732
24748573.0,1733
160355.0,1734
25066467.0,1735
25031915.0,1737
10172827.0,1738
16118392.0,1739
6445562.0,1740
16041424.0,1290
44462738.0,1742
49831257.0,1743
11618268.0,1744
59473233.0,1745
42642645.0,1746
46843057.0,1747
51042438.0,1748
44603362.0,1749
10297982.0,1750
25127713.0,1751
44480399.0,1752
11387605.0,1753
71398.0,1754
50905713.0,1755
11691242.0,1756
56843747.0,1757
56843466.0,1758
56847547.0,1759
23635314.0,1760
10029385.0,1761
10090485.0,1762
11539025.0,1763
11955855.0,1764
46213929.0,1765
46220502.0,1766
5494449.0,1767
24964624.0,1768
44137946.0,1769
3038522.0,1770
66524380.0,1770
11282283.0,1771
11313622.0,1772
46866319.0,1773
135398516.0,1774
72698550.0,1774
9811611.0,1775
67409219.0,1776
9952923.0,1777
23643976.0,1777
9826528.0,1778
25033539.0,1780
44516953.0,1781
22049997.0,1783
11442891.0,1784
16718576.0,1785
25151352.0,1786
9849735.0,1787
9904854.0,1788
16220188.0,1789
25195511.0,1791
11213558.0,1792
11656518.0,1793
17755052.0,1794
25254071.0,1795
24788740.0,1796
51001932.0,1797
56599306.0,1799
1893730.0,1799
16123056.0,1800
49867926.0,1800
42635918.0,1801
9871074.0,1802
16662431.0,1803
9952773.0,1804
10427712.0,1805
11973736.0,1806
3078519.0,1807
43860.0,1808
25117126.0,1809
59422203.0,1810
10341154.0,1811
3038525.0,1812
56931136.0,1813
10458325.0,1814
10433653.0,1816
11647372.0,1817
53235510.0,1818
25171648.0,1819
49784084.0,1820
25145656.0,1821
57519748.0,1823
16757521.0,1824
9939040.0,1825
6433122.0,1826
11596613.0,1827
11292933.0,1828
170345.0,1829
11570626.0,1830
9892481.0,1831
11627443.0,1832
9849699.0,1833
11634973.0,1834
25166913.0,1835
9887812.0,1836
11842633.0,1837
46174144.0,1838
16066663.0,1839
11237985.0,1840
16061509.0,1841
16071605.0,1842
9878913.0,1843
11521821.0,1844
24969622.0,1845
9852175.0,1846
6506051.0,1847
3082555.0,1848
9841075.0,1849
44472635.0,1850
6440763.0,1851
11285792.0,1852
49848070.0,1853
16119086.0,1854
11281445.0,1294
51049968.0,1855
10479502.0,1856
16119082.0,1857
71484494.0,1858
68748835.0,1859
5282340.0,1860
10372836.0,1861
11610526.0,1862
11962616.0,1863
24780598.0,1864
9926832.0,1865
9976892.0,1866
67156338.0,1867
71533696.0,1868
44219292.0,1869
11438771.0,1870
158795.0,1871
9826744.0,1872
11667832.0,1873
11340891.0,1874
21874557.0,1875
23653789.0,1876
11697697.0,1877
15984937.0,1878
11223423.0,1879
9798547.0,1880
25027363.0,1881
67396391.0,1882
24743471.0,1882
57662985.0,1883
49841217.0,1884
25134303.0,1885
135565361.0,1886
46200932.0,1888
46198579.0,1891
60151939.0,1892
46203710.0,1893
56848985.0,1894
52914971.0,1895
11567064.0,1899
46833780.0,1900
9916461.0,1901
53307207.0,1902
9801039.0,1903
44537963.0,1904
6398473.0,1905
10345214.0,1906
25195495.0,1907
11467403.0,1908
10253143.0,1909
11614352.0,1910
